state_id,state_name,date,day,total_positive,positive_per_100k,positive_increase,positive_increase_per_100k,population_18_plus
HI,Hawaii,2020-08-16,47,4825,432.3461206232236,282,25.2687266353884,1116004
IA,Iowa,2020-08-16,47,52428,2159.1044337251552,635,26.1507460787265,2428229
ID,Idaho,2020-08-16,47,27477,2052.2622163266769,304,22.7058162740951,1338864
IL,Illinois,2020-08-16,47,207413,2104.8725048828155,1562,15.8515177574547,9853946
IN,Indiana,2020-08-16,47,80415,1557.1492057406262,739,14.3099330105369,5164245
KS,Kansas,2020-08-16,47,33885,1531.1351140319485,1338,60.4591643079459,2213064
KY,Kentucky,2020-08-16,47,39315,1134.6968744534320,385,11.1117460680293,3464802
LA,Louisiana,2020-08-16,47,137918,3872.8348371487525,1181,33.1633140175516,3561164
MA,Massachusetts,2020-08-16,47,123200,2223.9459407841901,303,5.4696073056624,5539703
MD,Maryland,2020-08-16,47,100212,2127.1948398140265,519,11.0167856330926,4710993
ME,Maine,2020-08-16,47,4168,380.5106950162959,24,2.1910404703434,1095370
MI,Michigan,2020-08-16,47,102259,1303.8377013470996,477,6.0819153672788,7842924
MN,Minnesota,2020-08-16,47,65152,1502.4184389394612,739,17.0414910728184,4336475
MO,Missouri,2020-08-16,47,67475,1415.5070766962537,1078,22.6145480352510,4766843
MS,Mississippi,2020-08-16,47,72136,3167.2408176096763,381,16.7283846000511,2277566
MT,Montana,2020-08-16,47,5750,684.3690117711470,91,10.8308834906390,840190
NC,North Carolina,2020-08-16,47,144952,1770.4344338211701,1246,15.2185641077127,8187369
ND,North Dakota,2020-08-16,47,8573,1473.2999822990904,143,24.5750492789887,581891
NE,Nebraska,2020-08-16,47,30241,2073.6676234662293,253,17.3485634977995,1458334
NH,New Hampshire,2020-08-16,47,6988,632.7085321488006,8,0.7243371862035,1104458
NJ,New Jersey,2020-08-16,47,187455,2699.6756155153831,13,0.1872224427287,6943612
NM,New Mexico,2020-08-16,47,23408,1444.0549022172239,106,6.5392096563152,1620991
NV,Nevada,2020-08-16,47,61305,2567.7304077834838,697,29.1935094074723,2387517
NY,New York,2020-08-16,47,425508,2758.5139234588041,607,3.9351033389255,15425262
OH,Ohio,2020-08-16,47,108287,1188.5197815714732,613,6.7280710159420,9111081
OK,Oklahoma,2020-08-16,47,48342,1608.8617524418975,544,18.1047700411318,3004733
OR,Oregon,2020-08-16,47,23262,694.1445910762643,244,7.2810282960454,3351175
PA,Pennsylvania,2020-08-16,47,124460,1224.1113144630434,660,6.4913503739805,10167376
RI,Rhode Island,2020-08-16,47,20514,2399.6743349250058,75,8.7733048220423,854866
SC,South Carolina,2020-08-16,47,106497,2637.6763422992913,615,15.2320811902125,4037531
SD,South Dakota,2020-08-16,47,10274,1539.0423004443060,156,23.3687559732637,667558
TN,Tennessee,2020-08-16,47,133708,2513.7226569116751,1961,36.8669797633933,5319123
TX,Texas,2020-08-16,47,535582,2479.9974032313563,6744,31.2279025198611,21596071
UT,Utah,2020-08-16,47,46652,2050.8410945438975,331,14.5508960450577,2274774
VA,Virginia,2020-08-16,47,106687,1598.3858979716004,937,14.0381451010844,6674671
VT,Vermont,2020-08-16,47,1515,297.0681433143001,5,0.9804229152287,509984
WA,Washington,2020-08-16,47,68729,1154.7536960048604,150,2.5202324259152,5951832
WI,Wisconsin,2020-08-16,47,70246,1541.8901071306985,699,15.3429545438083,4555837
WV,West Virginia,2020-08-16,47,8564,597.8025659998045,107,7.4690418685169,1432580
WY,Wyoming,2020-08-16,47,3286,738.3854839615752,59,13.2576821526881,445025
AK,Alaska,2020-08-17,48,4313,781.9610488032170,50,9.0651640250779,551562
AL,Alabama,2020-08-17,48,109004,2857.3383323560197,571,14.9677093297061,3814879
AR,Arkansas,2020-08-17,48,53077,2290.1224473593715,412,17.7766348571332,2317649
AZ,Arizona,2020-08-17,48,194005,3440.7316438594011,468,8.3001077772542,5638481
CA,California,2020-08-17,48,628031,2051.2103143873347,6469,21.1283830316842,30617582
CO,Colorado,2020-08-17,48,53370,1186.2063999135850,194,4.3118613749904,4499217
CT,Connecticut,2020-08-17,48,51267,1806.5455960099329,370,13.0380531438094,2837847
DC,Delaware,2020-08-17,48,13273,1723.3365186862497,53,6.8814010013088,770192
DE,District of Columbia,2020-08-17,48,16536,2862.9750632378835,85,14.7165505790530,577581
FL,Florida,2020-08-17,48,570024,3304.9069191864845,2649,15.3584733781823,17247808
GA,Georgia,2020-08-17,48,238861,2943.9793372610877,1831,22.5672092410442,8113542
HI,Hawaii,2020-08-17,48,5042,451.7904953745685,217,19.4443747513450,1116004
IA,Iowa,2020-08-17,48,52722,2171.2120232482192,294,12.1075895230639,2428229
ID,Idaho,2020-08-17,48,27660,2065.9305202022013,183,13.6683038755243,1338864
IL,Illinois,2020-08-17,48,209186,2122.8652968059699,1773,17.9927919231544,9853946
IN,Indiana,2020-08-17,48,81006,1568.5932793661029,591,11.4440736254767,5164245
KS,Kansas,2020-08-17,48,35167,1589.0638499383660,1282,57.9287359064175,2213064
KY,Kentucky,2020-08-17,48,39691,1145.5488654185723,376,10.8519909651403,3464802
LA,Louisiana,2020-08-17,48,138485,3888.7565975619208,567,15.9217604131683,3561164
MA,Massachusetts,2020-08-17,48,123413,2227.7909122564874,213,3.8449714722973,5539703
MD,Maryland,2020-08-17,48,100715,2137.8719942908003,503,10.6771544767738,4710993
ME,Maine,2020-08-17,48,4197,383.1582022512941,29,2.6475072349982,1095370
MI,Michigan,2020-08-17,48,102749,1310.0853712212435,490,6.2476698741439,7842924
MN,Minnesota,2020-08-17,48,65716,1515.4243942372549,564,13.0059552977937,4336475
MO,Missouri,2020-08-17,48,68623,1439.5901018766509,1148,24.0830251803972,4766843
MS,Mississippi,2020-08-17,48,72412,3179.3590174774299,276,12.1181998677536,2277566
MT,Montana,2020-08-17,48,5792,689.3678810745189,42,4.9988693033719,840190
NC,North Carolina,2020-08-17,48,145516,1777.3230936580481,564,6.8886598368780,8187369
ND,North Dakota,2020-08-17,48,8632,1483.4393382953165,59,10.1393559962261,581891
NE,Nebraska,2020-08-17,48,30372,2082.6504765026393,131,8.9828530364100,1458334
NH,New Hampshire,2020-08-17,48,7004,634.1572065212077,16,1.4486743724071,1104458
NJ,New Jersey,2020-08-17,48,187767,2704.1689541408708,312,4.4933386254877,6943612
NM,New Mexico,2020-08-17,48,23500,1449.7304426736484,92,5.6755404564245,1620991
NV,Nevada,2020-08-17,48,61967,2595.4579590428047,662,27.7275512593209,2387517
NY,New York,2020-08-17,48,425916,2761.1589352582796,408,2.6450117994754,15425262
OH,Ohio,2020-08-17,48,109062,1197.0259072441569,775,8.5061256726836,9111081
OK,Oklahoma,2020-08-17,48,48711,1621.1423777087681,369,12.2806252668706,3004733
OR,Oregon,2020-08-17,48,23451,699.7844039777093,189,5.6398129014450,3351175
PA,Pennsylvania,2020-08-17,48,124844,1227.8881001351775,384,3.7767856721341,10167376
RI,Rhode Island,2020-08-17,48,20572,2406.4590239873852,58,6.7846890623794,854866
SC,South Carolina,2020-08-17,48,106953,2648.9703732305709,456,11.2940309312795,4037531
SD,South Dakota,2020-08-17,48,10360,1551.9250761731565,86,12.8827757288505,667558
TN,Tennessee,2020-08-17,48,134744,2533.1995518810150,1036,19.4768949693399,5319123
TX,Texas,2020-08-17,48,542950,2514.1147202192473,7368,34.1173169878910,21596071
UT,Utah,2020-08-17,48,46894,2061.4795140088642,242,10.6384194649666,2274774
VA,Virginia,2020-08-17,48,107421,1609.3826946676473,734,10.9967966960469,6674671
VT,Vermont,2020-08-17,48,1527,299.4211583108490,12,2.3530149965489,509984
WA,Washington,2020-08-17,48,69369,1165.5066876887654,640,10.7529916839051,5951832
WI,Wisconsin,2020-08-17,48,70715,1552.1845930835541,469,10.2944859528556,4555837
WV,West Virginia,2020-08-17,48,8632,602.5492468134415,68,4.7466808136369,1432580
WY,Wyoming,2020-08-17,48,3331,748.4972754339644,45,10.1117914723892,445025
AK,Alaska,2020-08-18,49,4379,793.9270653163198,66,11.9660165131028,551562
AL,Alabama,2020-08-18,49,110361,2892.9095785213633,1357,35.5712461653436,3814879
AR,Arkansas,2020-08-18,49,53487,2307.8127878725381,410,17.6903405131666,2317649
AZ,Arizona,2020-08-18,49,194920,3456.9594186803148,915,16.2277748209136,5638481
CA,California,2020-08-18,49,632667,2066.3519411820306,4636,15.1416267946959,30617582
CO,Colorado,2020-08-18,49,53631,1192.0074092892163,261,5.8010093756314,4499217
CT,Connecticut,2020-08-18,49,51255,1806.1227402322958,370,13.0380531438094,2837847
DC,Delaware,2020-08-18,49,13325,1730.0880819328168,52,6.7515632465671,770192
DE,District of Columbia,2020-08-18,49,16593,2872.8438089203073,57,9.8687456824238,577581
FL,Florida,2020-08-18,49,573811,3326.8633324304167,3787,21.9564132439322,17247808
GA,Georgia,2020-08-18,49,241677,2978.6867437180950,2816,34.7074064570073,8113542
HI,Hawaii,2020-08-18,49,5215,467.2922319274841,173,15.5017365529156,1116004
IA,Iowa,2020-08-18,49,52951,2180.6427647474765,229,9.4307414992573,2428229
ID,Idaho,2020-08-18,49,27942,2086.9931524038289,282,21.0626322016276,1338864
IL,Illinois,2020-08-18,49,210926,2140.5231975088964,1740,17.6579007029265,9853946
IN,Indiana,2020-08-18,49,81847,1584.8783316825596,841,16.2850523164567,5164245
KS,Kansas,2020-08-18,49,35167,1589.0638499383660,1282,57.9287359064175,2213064
KY,Kentucky,2020-08-18,49,40299,1163.0967657026289,608,17.5479002840566,3464802
LA,Louisiana,2020-08-18,49,139125,3906.7282495274017,640,17.9716519654809,3561164
MA,Massachusetts,2020-08-18,49,123588,2230.9499263769195,175,3.1590141204321,5539703
MD,Maryland,2020-08-18,49,101235,2148.9100068711628,520,11.0380125803626,4710993
ME,Maine,2020-08-18,49,4213,384.6188958981897,16,1.4606936468956,1095370
MI,Michigan,2020-08-18,49,103403,1318.4240979512233,654,8.3387267299798,7842924
MN,Minnesota,2020-08-18,49,66061,1523.3801647651606,345,7.9557705279057,4336475
MO,Missouri,2020-08-18,49,69417,1456.2468283515945,794,16.6567264749437,4766843
MS,Mississippi,2020-08-18,49,73207,3214.2647018791113,795,34.9056844016814,2277566
MT,Montana,2020-08-18,49,5846,695.7949987502827,54,6.4271176757638,840190
NC,North Carolina,2020-08-18,49,146779,1792.7492946757377,1263,15.4262010176896,8187369
ND,North Dakota,2020-08-18,49,8765,1506.2958526596906,133,22.8565143643741,581891
NE,Nebraska,2020-08-18,49,30563,2095.7476133725196,191,13.0971368698803,1458334
NH,New Hampshire,2020-08-18,49,7017,635.3342544487885,13,1.1770479275808,1104458
NJ,New Jersey,2020-08-18,49,188098,2708.9359255672696,331,4.7669714263988,6943612
NM,New Mexico,2020-08-18,49,23579,1454.6040045873173,79,4.8735619136689,1620991
NV,Nevada,2020-08-18,49,62639,2623.6043554873117,672,28.1463964445070,2387517
NY,New York,2020-08-18,49,426571,2765.4052164559668,655,4.2462811976873,15425262
OH,Ohio,2020-08-18,49,109923,1206.4759384753576,861,9.4500312312008,9111081
OK,Oklahoma,2020-08-18,49,49326,1641.6100864868859,615,20.4677087781177,3004733
OR,Oregon,2020-08-18,49,23676,706.4984669556200,225,6.7140629779107,3351175
PA,Pennsylvania,2020-08-18,49,125579,1235.1171039607466,735,7.2290038255692,10167376
RI,Rhode Island,2020-08-18,49,20692,2420.4963117026528,120,14.0372877152677,854866
SC,South Carolina,2020-08-18,49,107672,2666.7782860366893,719,17.8079128061184,4037531
SD,South Dakota,2020-08-18,49,10443,1564.3584527486750,83,12.4333765755185,667558
TN,Tennessee,2020-08-18,49,135778,2552.6388466670163,1034,19.4392947860014,5319123
TX,Texas,2020-08-18,49,550232,2547.8338166234034,7282,33.7190964041561,21596071
UT,Utah,2020-08-18,49,47157,2073.0411021050882,263,11.5615880962241,2274774
VA,Virginia,2020-08-18,49,108282,1622.2822068683235,861,12.8995122006763,6674671
VT,Vermont,2020-08-18,49,1530,300.0094120599862,3,0.5882537491372,509984
WA,Washington,2020-08-18,49,69967,1175.5540142934142,598,10.0473266046488,5951832
WI,Wisconsin,2020-08-18,49,71424,1567.7470462617517,709,15.5624531781976,4555837
WV,West Virginia,2020-08-18,49,8731,609.4598556450600,99,6.9106088316185,1432580
WY,Wyoming,2020-08-18,49,3363,755.6878827032189,32,7.1906072692545,445025
AK,Alaska,2020-08-19,50,4452,807.1622047929335,73,13.2351394766137,551562
AL,Alabama,2020-08-19,50,111478,2922.1896684010161,1117,29.2800898796528,3814879
AR,Arkansas,2020-08-19,50,54216,2339.2670762483879,729,31.4542883758498,2317649
AZ,Arizona,2020-08-19,50,195557,3468.2567875993552,637,11.2973689190404,5638481
CA,California,2020-08-19,50,638831,2086.4841645561691,6164,20.1322233741384,30617582
CO,Colorado,2020-08-19,50,53901,1198.0084534709039,270,6.0010441816876,4499217
CT,Connecticut,2020-08-19,50,51314,1808.2017811390114,59,2.0790409067155,2837847
DC,Delaware,2020-08-19,50,13354,1733.8533768203253,29,3.7652948875086,770192
DE,District of Columbia,2020-08-19,50,16643,2881.5006033785737,50,8.6567944582665,577581
FL,Florida,2020-08-19,50,577891,3350.5185122654427,4080,23.6551798350260,17247808
GA,Georgia,2020-08-19,50,243982,3007.0960377107803,2305,28.4092939926853,8113542
HI,Hawaii,2020-08-19,50,5609,502.5967648861474,394,35.3045329586632,1116004
IA,Iowa,2020-08-19,50,53288,2194.5211921939817,337,13.8784274465053,2428229
ID,Idaho,2020-08-19,50,28326,2115.6741834868964,384,28.6810310830674,1338864
IL,Illinois,2020-08-19,50,213221,2163.8133596429288,2295,23.2901621340324,9853946
IN,Indiana,2020-08-19,50,82336,1594.3472860021165,489,9.4689543195569,5164245
KS,Kansas,2020-08-19,50,35890,1621.7334880509556,723,32.6696381125896,2213064
KY,Kentucky,2020-08-19,50,40926,1181.1930378705623,627,18.0962721679334,3464802
LA,Louisiana,2020-08-19,50,139903,3928.5750389479395,778,21.8467894205378,3561164
MA,Massachusetts,2020-08-19,50,124415,2245.8785245346186,827,14.9285981576991,5539703
MD,Maryland,2020-08-19,50,101649,2157.6979630409130,414,8.7879561697502,4710993
ME,Maine,2020-08-19,50,4234,386.5360563097401,21,1.9171604115504,1095370
MI,Michigan,2020-08-19,50,104091,1327.1963364683886,688,8.7722385171653,7842924
MN,Minnesota,2020-08-19,50,66618,1536.2246986319534,557,12.8445338667927,4336475
MO,Missouri,2020-08-19,50,70675,1482.6374604743643,1258,26.3906321227697,4766843
MS,Mississippi,2020-08-19,50,74555,3273.4506925375598,1348,59.1859906584485,2277566
MT,Montana,2020-08-19,50,5956,708.8872754972090,110,13.0922767469263,840190
NC,North Carolina,2020-08-19,50,147932,1806.8319627465184,1153,14.0826680707807,8187369
ND,North Dakota,2020-08-19,50,8953,1538.6043090544449,188,32.3084563947543,581891
NE,Nebraska,2020-08-19,50,30825,2113.7133194453397,262,17.9657060728201,1458334
NH,New Hampshire,2020-08-19,50,7036,637.0545552660219,19,1.7203008172334,1104458
NJ,New Jersey,2020-08-19,50,188427,2713.6740935409409,329,4.7381679736713,6943612
NM,New Mexico,2020-08-19,50,23749,1465.0914163002756,170,10.4874117129583,1620991
NV,Nevada,2020-08-19,50,63028,2639.8974331910516,389,16.2930777037399,2387517
NY,New York,2020-08-19,50,427202,2769.4959087242732,631,4.0906922683064,15425262
OH,Ohio,2020-08-19,50,110881,1216.9906073713975,958,10.5146688960399,9111081
OK,Oklahoma,2020-08-19,50,49923,1661.4787403739367,597,19.8686538870509,3004733
OR,Oregon,2020-08-19,50,23870,712.2874812565742,194,5.7890143009541,3351175
PA,Pennsylvania,2020-08-19,50,126149,1240.7232701928206,570,5.6061662320740,10167376
RI,Rhode Island,2020-08-19,50,20795,2432.5449836582576,103,12.0486719556047,854866
SC,South Carolina,2020-08-19,50,108411,2685.0815510766357,739,18.3032650399464,4037531
SD,South Dakota,2020-08-19,50,10566,1582.7838180352868,123,18.4253652866118,667558
TN,Tennessee,2020-08-19,50,137800,2590.6526320222337,2022,38.0137853552174,5319123
TX,Texas,2020-08-19,50,557256,2580.3582512763549,7024,32.5244346529515,21596071
UT,Utah,2020-08-19,50,47521,2089.0426917135504,364,16.0015896084622,2274774
VA,Virginia,2020-08-19,50,109019,1633.3239495999129,737,11.0417427315893,6674671
VT,Vermont,2020-08-19,50,1532,300.4015812260777,2,0.3921691660915,509984
WA,Washington,2020-08-19,50,70530,1185.0132866653494,563,9.4592723719352,5951832
WI,Wisconsin,2020-08-19,50,72134,1583.3314493033882,710,15.5844030416365,4555837
WV,West Virginia,2020-08-19,50,8801,614.3461447179215,70,4.8862890728616,1432580
WY,Wyoming,2020-08-19,50,3430,770.7432166732206,67,15.0553339700017,445025
AK,Alaska,2020-08-20,51,4535,822.2103770745628,83,15.0481722816293,551562
AL,Alabama,2020-08-20,51,112449,2947.6426382068737,971,25.4529698058575,3814879
AR,Arkansas,2020-08-20,51,54765,2362.9548736672378,549,23.6877974188499,2317649
AZ,Arizona,2020-08-20,51,196280,3481.0793899988312,723,12.8226023994760,5638481
CA,California,2020-08-20,51,644751,2105.8194602042709,5920,19.3352956481018,30617582
CO,Colorado,2020-08-20,51,54230,1205.3208369367381,329,7.3123834658342,4499217
CT,Connecticut,2020-08-20,51,51432,1812.3598629524425,118,4.1580818134311,2837847
DC,Delaware,2020-08-20,51,13409,1740.9944533311174,55,7.1410765107921,770192
DE,District of Columbia,2020-08-20,51,16718,2894.4857950659734,75,12.9851916873997,577581
FL,Florida,2020-08-20,51,582407,3376.7015495534273,4516,26.1830372879847,17247808
GA,Georgia,2020-08-20,51,246741,3041.1009149887928,2759,34.0048772780125,8113542
HI,Hawaii,2020-08-20,51,5844,523.6540370823044,235,21.0572721961570,1116004
IA,Iowa,2020-08-20,51,54015,2224.4607077833269,727,29.9395155893452,2428229
ID,Idaho,2020-08-20,51,28696,2143.3095519783936,370,27.6353684914973,1338864
IL,Illinois,2020-08-20,51,215053,2182.4048964749756,1832,18.5915368320468,9853946
IN,Indiana,2020-08-20,51,83277,1612.5687297949652,941,18.2214437928487,5164245
KS,Kansas,2020-08-20,51,35890,1621.7334880509556,723,32.6696381125896,2213064
KY,Kentucky,2020-08-20,51,41626,1201.3962125397065,700,20.2031746691442,3464802
LA,Louisiana,2020-08-20,51,140821,3954.3531272359262,918,25.7780882879867,3561164
MA,Massachusetts,2020-08-20,51,124728,2251.5286469328771,313,5.6501223982585,5539703
MD,Maryland,2020-08-20,51,102229,2170.0095924574713,580,12.3116294165583,4710993
ME,Maine,2020-08-20,51,4253,388.2706300154286,19,1.7345737056885,1095370
MI,Michigan,2020-08-20,51,104618,1333.9157691697637,527,6.7194327013752,7842924
MN,Minnesota,2020-08-20,51,67308,1552.1362396877648,690,15.9115410558115,4336475
MO,Missouri,2020-08-20,51,71733,1504.8324436110021,1058,22.1949831366378,4766843
MS,Mississippi,2020-08-20,51,75449,3312.7031225439790,894,39.2524300064191,2277566
MT,Montana,2020-08-20,51,6072,722.6936764303312,116,13.8064009331223,840190
NC,North Carolina,2020-08-20,51,149904,1830.9178443038295,1972,24.0858815573110,8187369
ND,North Dakota,2020-08-20,51,9227,1585.6921657148847,274,47.0878566604398,581891
NE,Nebraska,2020-08-20,51,31040,2128.4561698486081,215,14.7428504032684,1458334
NH,New Hampshire,2020-08-20,51,7050,638.3221453418781,14,1.2675900758562,1104458
NJ,New Jersey,2020-08-20,51,188527,2715.1142661773152,100,1.4401726363743,6943612
NM,New Mexico,2020-08-20,51,23951,1477.5529290415554,202,12.4615127412799,1620991
NV,Nevada,2020-08-20,51,63584,2663.1852254873997,556,23.2877922963480,2387517
NY,New York,2020-08-20,51,427803,2773.3921148308534,601,3.8962061065802,15425262
OH,Ohio,2020-08-20,51,112003,1229.3052822162376,1122,12.3146748448400,9111081
OK,Oklahoma,2020-08-20,51,50669,1686.3062375259299,746,24.8274971519932,3004733
OR,Oregon,2020-08-20,51,24165,721.0903638276127,295,8.8028825710385,3351175
PA,Pennsylvania,2020-08-20,51,126940,1248.5030552622427,791,7.7797850694220,10167376
RI,Rhode Island,2020-08-20,51,20871,2441.4352658779271,76,8.8902822196695,854866
SC,South Carolina,2020-08-20,51,109320,2707.5953101041206,909,22.5137590274849,4037531
SD,South Dakota,2020-08-20,51,10691,1601.5087827574533,125,18.7249647221665,667558
TN,Tennessee,2020-08-20,51,139175,2616.5027580674483,1375,25.8501260452146,5319123
TX,Texas,2020-08-20,51,562559,2604.9136437827047,5303,24.5553925063499,21596071
UT,Utah,2020-08-20,51,47982,2109.3084411902018,461,20.2657494766513,2274774
VA,Virginia,2020-08-20,51,109882,1646.2534258242841,863,12.9294762243712,6674671
